217,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,2,3,-88,9
218,4,4,4,4,-88,4,-88,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,2,1,-88,9
219,4,4,3,2,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,2,1,3,4,2,9
220,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,9
221,4,4,3,3,4,3,4,4,4,3,4,4,4,4,4,3,4,3,4,3,4,4,4,2,3,2,3,4,3,9
222,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,3,3,3,4,4,4,2,1,1,3,1,3,involve anaesthetic nurse
223,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,1,1,4,3,4,9
224,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,1,1,4,,3,3,9
225,4,3,2,2,3,4,4,3,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,3,2,3,4,4,1,9
226,4,3,4,3,3,3,4,3,3,4,4,4,4,4,4,3,4,4,4,3,4,-88,-88,-88,4,3,1,3,1,9
227,4,4,4,3,3,4,3,3,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,2,4,1,4,4,3,9
228,4,4,3,3,-88,4,4,3,2,4,3,3,3,4,-88,4,4,3,-88,-88,-88,1,4,4,1,1,1,1,3,checklist should be formally introduced in OR
229,4,4,2,2,-88,3,3,1,2,1,2,2,2,2,2,3,3,4,3,4,3,4,3,3,-88,2,4,3,2,must be completed when the patient is awake
230,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,2,4,4,1,3,4,4,4,4,1,1,2,1,2,Surgeons reluctance to sign checklist
231,4,4,4,3,4,4,4,,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,3,3,2,9
232,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,3,3,2,9
233,4,4,3,2,-88,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,1,2,2,1,9
234,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,3,3,3,9
235,4,4,4,3,3,4,4,4,4,4,3,4,4,4,4,4,4,3,4,2,4,4,4,-88,4,2,2,2,3,Lack in  team approach
236,4,4,3,4,4,3,3,3,3,2,3,3,3,3,3,3,4,4,4,3,4,4,4,3,4,3,3,2,3,9
237,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,3,2,1,4,4,4,9
238,4,3,4,3,3,3,4,4,3,4,3,4,4,4,3,3,3,3,3,3,4,4,3,4,2,2,2,1,3,9
239,4,3,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,3,4,1,9
240,4,4,4,3,4,4,4,4,3,4,2,4,4,4,2,2,4,4,4,3,3,2,4,4,2,2,2,4,3,9
241,4,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,1,4,2,1,9
242,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,3,3,4,9
243,4,4,3,2,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,1,3,4,4,9
244,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,3,9
245,2,3,2,3,3,4,4,3,3,3,3,3,2,4,3,3,3,3,3,3,3,3,3,2,1,1,2,3,4,9
246,4,4,4,4,2,4,4,4,4,2,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,2,3,2,9
247,4,3,4,3,3,4,4,4,4,4,4,4,4,4,3,2,3,3,4,3,4,4,4,4,1,1,4,3,4,9
248,4,3,3,4,3,4,4,2,4,4,4,4,4,4,3,3,4,4,-88,3,4,3,4,4,2,2,3,3,4,Understanding the concept of a checklist
249,2,4,2,3,2,3,4,3,4,4,4,4,3,4,2,3,4,3,4,3,4,3,4,4,2,1,4,3,3,9
250,4,4,3,1,2,4,4,4,4,4,4,4,4,4,4,3,4,2,3,3,4,4,4,2,4,1,1,3,3,9
251,4,4,3,2,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,3,2,3,1,1,9
252,4,3,1,3,2,3,4,3,3,3,3,3,3,4,2,3,4,3,3,3,4,4,9,1,2,2,3,4,2,9
253,4,4,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,3,2,2,9
254,4,4,4,3,4,4,4,4,4,3,4,2,4,4,2,2,4,4,4,4,3,3,2,4,4,2,2,4,3,9
255,4,4,4,3,4,4,4,4,3,4,2,4,4,4,2,9,4,4,4,4,3,3,2,4,4,2,2,4,3,9
256,4,3,3,2,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,2,2,4,Non-compliance to signatures
257,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,4,4,3,4,2,4,3,4,1,4,3,3,9
258,2,4,4,-88,-88,4,3,-88,3,4,3,4,3,4,-88,4,4,4,4,4,-88,4,4,4,4,1,3,3,1,9
259,2,4,1,2,3,4,4,4,4,1,2,4,3,4,4,4,4,4,4,3,4,1,4,3,4,1,4,3,3,9
260,2,4,1,2,3,4,4,4,4,1,2,4,3,4,4,4,4,4,4,3,4,1,4,3,4,1,4,3,3,9
261,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,2,Unparticipative surgeons 
262,4,3,2,4,4,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,2,3,2,3,4,4,9
263,4,4,3,2,3,4,4,4,3,4,4,4,4,4,4,4,4,9,9,9,4,4,4,4,1,1,4,3,3,9
264,4,4,4,4,3,4,4,9,9,9,9,4,3,3,9,4,4,4,4,4,4,4,3,3,3,9,9,9,9,9
265,2,4,4,2,4,4,4,4,4,3,2,3,4,4,4,4,4,4,4,3,4,2,4,4,3,3,3,2,3,9
266,4,4,3,3,4,4,4,4,4,3,4,3,3,3,3,4,3,3,3,4,2,4,4,4,1,2,2,3,3,Checklist is very important
267,4,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,-88,4,4,3,2,1,3,3,2,9
268,4,1,4,2,4,4,4,4,4,1,1,4,4,4,4,4,3,4,4,4,4,4,3,4,2,3,4,4,4,9
269,4,3,3,1,3,4,4,4,4,4,4,4,4,4,4,3,3,3,4,2,4,3,4,4,2,2,1,3,2,9
270,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,4,9
271,4,2,3,3,3,4,4,3,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,2,1,4,3,4,9
272,4,4,3,1,2,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,4,3,4,4,1,1,4,4,3,9
273,4,4,4,1,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,1,4,4,4,checklist ensure pt safety 
274,2,3,1,3,3,4,4,2,2,2,1,2,1,1,1,2,2,2,2,2,4,2,2,4,4,4,3,2,4,9
275,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,4,1,No formal trainning provided
276,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,9
277,4,4,3,3,2,4,4,2,3,3,4,4,4,4,3,4,4,4,3,4,4,4,4,3,2,2,3,-88,4,9
278,4,4,3,3,2,4,4,2,3,3,4,4,4,4,3,4,4,4,3,4,4,4,4,4,2,2,4,-88,4,9
279,2,1,1,4,3,4,4,3,3,4,3,3,3,4,3,4,4,4,4,4,4,4,4,4,2,2,3,4,2,9
280,4,9,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,3,2,2,9
281,4,4,4,3,4,4,9,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,9
282,9,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,9,4,1,4,4,1,9
283,4,2,2,3,4,4,4,3,3,4,4,4,4,4,4,2,4,3,3,2,4,4,4,3,1,2,4,2,1,9
284,4,4,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4,4,4,4,4,2,3,3,4,9
285,2,2,1,4,3,4,4,4,4,3,2,3,4,3,2,2,4,3,4,2,4,3,3,2,4,2,2,1,3,Usefull for teamwork & communication/ not prevent errors 
288,4,4,1,3,2,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,2,1,1,3,2,1,Require attention of entire team
286,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,3,9
287,4,4,3,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,9,2,2,3,-88,3,9
291,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9
292,4,4,2,3,2,3,3,2,2,2,4,4,1,4,4,2,4,2,2,2,2,2,2,3,4,2,3,1,3,Checklist is nurse responsibility
293,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,3,3,9,3,3,2,3,2,3,9
294,4,4,4,3,3,4,4,3,4,4,4,4,3,4,3,3,3,3,4,2,3,4,4,4,4,1,3,4,3,9
295,4,4,4,2,4,4,4,4,3,2,4,4,4,4,3,3,2,3,2,3,1,3,4,3,1,1,1,4,2,Checklist not completed 
296,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,3,9
297,4,4,3,1,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3,1,3,3,9
298,4,4,3,3,4,4,4,3,4,-88,3,3,3,3,3,3,3,3,3,3,4,2,2,4,4,3,2,2,3,9
299,4,3,1,3,4,4,4,4,4,4,9,4,4,4,2,4,4,4,4,4,4,3,4,4,4,3,4,4,4,9
300,2,2,3,2,3,3,3,3,3,3,4,4,4,4,3,3,4,3,4,4,4,3,4,2,2,2,3,-88,2,9
301,4,3,3,2,4,4,4,4,4,3,4,4,4,3,4,3,4,3,3,4,3,3,3,3,4,4,3,1,1,9
302,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,1,1,4,4,3,9
303,4,3,4,3,4,4,4,4,4,4,4,4,4,4,-88,4,4,4,4,4,4,4,4,2,2,1,4,3,1,9
304,4,3,2,2,3,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,3,3,2,2,3,9
305,4,3,3,3,3,3,3,4,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,4,2,3,2,2,2,9
306,1,2,2,4,1,3,3,1,3,1,1,1,3,1,1,3,4,3,3,3,4,2,2,1,1,4,4,2,4,Duplication of checklist 
